system:index,chla_sat,date,lake,.geo
20220420T154941_20220420T155638_T18STG,-1.536069586900315,2022-04-20,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220425T154809_20220425T155528_T18STG,-1.891216190236088,2022-04-25,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220428T155819_20220428T160457_T18STG,-3.731640727715999,2022-04-28,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220518T155819_20220518T160526_T18STG,-1.7128900533781108,2022-05-18,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220530T154821_20220530T155101_T18STG,-1.4323406838351824,2022-05-30,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220602T155831_20220602T160327_T18STG,-1.6411369512739666,2022-06-02,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220604T154809_20220604T160020_T18STG,-1.5218206866245665,2022-06-04,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220617T155829_20220617T161036_T18STG,-1.5712809097790836,2022-06-17,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220619T154821_20220619T155634_T18STG,-1.671439625817809,2022-06-19,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220704T154819_20220704T160018_T18STG,-0.8677731608227469,2022-07-04,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220712T155921_20220712T161132_T18STG,-1.0066741533637857,2022-07-12,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220724T154819_20220724T155945_T18STG,-1.7398072641440048,2022-07-24,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220803T154819_20220803T155850_T18STG,-2.249845454692201,2022-08-03,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220808T154951_20220808T160022_T18STG,-2.0211481653422516,2022-08-08,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
